2014-03-04 13:57:00+08:00,8400.0
2014-03-04 13:58:00+08:00,5000.0
2014-03-04 13:59:00+08:00,1700.0
2014-03-04 14:00:00+08:00,12000.0
2014-03-04 14:01:00+08:00,10300.0
2014-03-04 14:02:00+08:00,3900.0
2014-03-04 14:03:00+08:00,2000.0
2014-03-04 14:04:00+08:00,500.0
2014-03-04 14:05:00+08:00,42200.0
2014-03-04 14:06:00+08:00,20000.0
2014-03-04 14:07:00+08:00,6201.0
2014-03-04 14:08:00+08:00,34699.0
2014-03-04 14:09:00+08:00,2701.0
2014-03-04 14:10:00+08:00,2200.0
2014-03-04 14:11:00+08:00,121000.0
2014-03-04 14:12:00+08:00,4500.0
2014-03-04 14:13:00+08:00,16700.0
2014-03-04 14:14:00+08:00,1600.0
2014-03-04 14:15:00+08:00,5900.0
2014-03-04 14:16:00+08:00,6900.0
2014-03-04 14:17:00+08:00,3400.0
2014-03-04 14:18:00+08:00,20300.0
2014-03-04 14:19:00+08:00,1400.0
2014-03-04 14:20:00+08:00,700.0
2014-03-04 14:21:00+08:00,1700.0
2014-03-04 14:22:00+08:00,1801.0
2014-03-04 14:23:00+08:00,3300.0
2014-03-04 14:24:00+08:00,10900.0
2014-03-04 14:25:00+08:00,950.0
2014-03-04 14:26:00+08:00,7050.0
2014-03-04 14:27:00+08:00,5700.0
2014-03-04 14:28:00+08:00,12950.0
2014-03-04 14:29:00+08:00,14285.0
2014-03-04 14:30:00+08:00,4200.0
2014-03-04 14:31:00+08:00,4400.0
2014-03-04 14:32:00+08:00,9400.0
2014-03-04 14:33:00+08:00,7500.0
2014-03-04 14:34:00+08:00,8800.0
2014-03-04 14:35:00+08:00,3000.0
2014-03-04 14:36:00+08:00,1000.0
2014-03-04 14:37:00+08:00,21800.0
2014-03-04 14:38:00+08:00,2900.0
2014-03-04 14:39:00+08:00,1500.0
2014-03-04 14:40:00+08:00,2200.0
2014-03-04 14:41:00+08:00,4500.0
2014-03-04 14:42:00+08:00,16900.0
2014-03-04 14:43:00+08:00,7100.0
2014-03-04 14:44:00+08:00,9000.0
2014-03-04 14:45:00+08:00,4000.0
2014-03-04 14:46:00+08:00,19109.0
2014-03-04 14:47:00+08:00,0.0
2014-03-04 14:48:00+08:00,200.0
2014-03-04 14:49:00+08:00,7040.0
2014-03-04 14:50:00+08:00,800.0
2014-03-04 14:51:00+08:00,4900.0
2014-03-04 14:52:00+08:00,3800.0
2014-03-04 14:53:00+08:00,3100.0
2014-03-04 14:54:00+08:00,8900.0
2014-03-04 14:55:00+08:00,8800.0
2014-03-04 14:56:00+08:00,6500.0
